input_text,label
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 12 [RIGHT_OVER] np < U5P 10 [RIGHT_EXT] np Desig DE 0 np/*np < U1P 1 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np >B DHv 2 [RIGHT_OVER] s\.np > VO 11 [RIGHT_EXT] np Desig DE 0 np/*np < U1P 1 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 13 [RIGHT_OVER] s\.np > VO 11 [RIGHT_EXT] np Desig DE 0 np/*np < U1P 1 [OT] 4,2
[LEFT_EXT] np Desig DE 0 s\.np)/#(s\.np) > PO 1 [LEFT_OVER] s\.np > VO 11 [RIGHT_OVER] np A/n-> AHn 11 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 13 [RIGHT_OVER] np A/n-> AHn 11 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 2 [LEFT_OVER] np A/n-> AHn 11 [RIGHT_OVER] np/*np < U1P 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np >B DHv 2 [RIGHT_OVER] s\.np > VO 12 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 s\.np)/#(s\.np) > PO 1 [LEFT_OVER] s\.np > VO 12 [RIGHT_OVER] np/*np < U1P 12 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 14 [RIGHT_OVER] s\.np > VO 12 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 14 [RIGHT_OVER] np/*np < U1P 12 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/.np >B DHv 2 [RIGHT_OVER] s\.np > VO 14 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 16 [RIGHT_OVER] s\.np > VO 14 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] np A/v-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] np Desig DE 0 s/#(s\.np) >T->B PE 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/.np)\*((s\.np)/.np) > HX 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np N/v-> HX 1 [RIGHT_OVER] s\.np)/.np)\*((s\.np)/.np) > HX 1 [RIGHT_EXT] np Desig DE 0 s P/a-< SP 1 [OT] 1,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np N/v-> HX 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,1
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s P/a-< SP 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 2 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s < SP 2 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 2 [RIGHT_EXT] np Desig DE 0 np < XX 2 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s < SP 2 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s < SP 3 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 3,2
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 2 [RIGHT_EXT] np Desig DE 0 np < XX 2 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s < SP 3 [RIGHT_OVER] s < SP 2 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] s < SP 3 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 2 [RIGHT_EXT] np Desig DE 0 np < XX 2 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_EXT] np Desig DE 0 np < XX 2 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_EXT] np Desig DE 0 np < XX 2 [OT] 4,2
[LEFT_EXT] np/.np Desig DE 0 s P/a-< SP 1 s P/s-< SP 4 [LEFT_OVER] s\*s > HX 2 [RIGHT_OVER] s\.np)\*(s\.np) P/s-> HX 2 [RIGHT_EXT]  [OT] 1,0
[LEFT_EXT] s\.np)/.np Desig DE 0 np\*np N/v-> HX 1 np < XX 2 [LEFT_OVER] s < XX 4 [RIGHT_OVER] s\.np)\*(s\.np) P/s-> HX 2 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) D/v->B DHd 2 [LEFT_OVER] s P/s-< SP 4 [RIGHT_OVER] s < XX 4 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) D/v->B DHd 2 [LEFT_OVER] s P/s-< SP 4 [RIGHT_OVER] s P/s-< SP 7 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/#(s\.np) D/v->B DHd 2 [LEFT_OVER] s P/s-< SP 7 [RIGHT_OVER] s\.np)\*(s\.np) P/s-> HX 2 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np)/#(s\.np) D/v->B DHd 2 [RIGHT_OVER] s\.np P/s-> DHv 8 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np P/s-> DHv 10 [RIGHT_OVER] s\.np P/s-> DHv 8 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) >B DHd 1 [RIGHT_OVER] s\.np > DHv 1 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np > DHv 2 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) D/v->B DHd 3 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 1 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 1 [RIGHT_OVER] s\.np > DHv 2 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 1 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 1 [RIGHT_OVER] s\.np)/#(s\.np) O/d-> PO 2 [RIGHT_EXT] s\.np Desig DE 0 [OT] 3,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 1 [RIGHT_OVER] s\.np)/#(s\.np) O/d-> PO 4 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 2 [RIGHT_OVER] s\.np > DHv 2 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 2 [RIGHT_OVER] s\.np)/#(s\.np) D/v->B DHd 3 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) O/d-> PO 2 [RIGHT_OVER] s\.np)/#(s\.np) O/d-> PO 4 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np)/#(s\.np) > PO 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 s\.np)/#(s\.np) > PO 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 2 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np)/.np >B DHv 2 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_OVER] s\.np)/.np >B DHv 2 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np)/.np >B DHv 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 3 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 3 [RIGHT_OVER] s\.np > VO 4 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 4 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 4 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s\.np > VO 4 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) > PO 1 [RIGHT_OVER] np < HnC 1 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 1 [OT] 2,1
[LEFT_EXT] np\*np Desig DE 0 np < HnC 1 [LEFT_OVER] s\.np)/#(s\.np) > PO 1 [RIGHT_OVER] s < SP 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) > PO 2 [RIGHT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_OVER] s\.np > DHv 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) > PO 2 [RIGHT_OVER] s < SP 4 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_OVER] s\.np)/#(s\.np) >B PO 4 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s/#(s\.np) >T->B PE 3 [RIGHT_OVER] s\.np > DHv 5 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) >B PO 4 [RIGHT_OVER] s\.np > DHv 2 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) >B PO 4 [RIGHT_OVER] s < SP 4 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/#(s\.np) >B PO 4 [RIGHT_OVER] s\.np > DHv 5 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > DHv 5 [RIGHT_OVER] s < SP 4 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np > AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/.np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 1 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) > PO 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) > PO 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] s < SP 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] s\.np Desig DE 0 [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] s\.np)/#(s\.np) > PO 3 [RIGHT_OVER] s < SP 3 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 [LEFT_OVER] np A/d-> AHn 1 [RIGHT_OVER] np < HnC 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np > AHn 2 [LEFT_OVER] s\.np)/#(s\.np) > PO 2 [RIGHT_OVER] np < HnC 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT] s\.np)/#(s\.np))/*np Desig DE 0 s\.np)/#(s\.np) > PO 3 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np)/#(s\.np) > PO 3 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_OVER] s\.np)/.np >B DHv 4 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_OVER] s\.np)/.np >B DHv 4 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s < SP 4 [RIGHT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s < SP 4 [RIGHT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] s/.np >T->B OE 5 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s/.np >T->B OE 5 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s/.np >T->B OE 7 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np)/.np >B DHv 4 [RIGHT_OVER] s\.np O/v-> VO 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s/.np >T->B OE 5 [RIGHT_OVER] s\.np O/v-> VO 1 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s/.np >T->B OE 5 [RIGHT_OVER] s\.np O/v-> VO 5 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 7 [RIGHT_OVER] s/.np >T->B OE 5 [RIGHT_EXT] s\.np Desig DE 0 [OT] 4,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 7 [RIGHT_OVER] s\.np O/v-> VO 1 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 7 [RIGHT_OVER] s\.np O/v-> VO 5 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np O/v-> VO 5 [RIGHT_OVER] s\.np O/v-> VO 1 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np > AHn 2 [RIGHT_OVER] s < SP 6 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np)/.np >B DHv 4 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s < SP 6 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np > VO 3 [RIGHT_OVER] s < SP 8 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np O/v-> VO 5 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np O/v-> VO 5 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 5 [RIGHT_EXT]  [OT] 1,0
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s < SP 6 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT] np/*np)\*(np/*np) Desig DE 0 np/*np < MQ 1 [LEFT_OVER] s < SP 6 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 5 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s < SP 8 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] s < SP 8 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 5 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT] np Desig DE 0 np > AHn 2 s\.np > VO 3 [LEFT_OVER] s\.np)/.np Cv/v-<Bx HvC 5 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 8 [RIGHT_OVER] s\.np O/v-> VO 5 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 8 [RIGHT_OVER] s < SP 6 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 8 [RIGHT_OVER] s < SP 8 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 8 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 8 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 5 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 8 [RIGHT_OVER] s\.np Cv/v-< HvC 9 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 9 [RIGHT_OVER] s < SP 6 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 9 [RIGHT_OVER] s < SP 8 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 9 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np Cv/v-< HvC 9 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 5 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] s\.np)/#(s\.np))\*(np/.np) Desig DE 0 s\.np)/#(s\.np) < U2P 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s < SP 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np > AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] np Desig DE 0 s/#(s\.np) >T->B PE 2 [OT] 2,0
[LEFT_EXT] np/*np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] np/.np Desig DE 0 s\.np)/#(s\.np) < U2P 1 s\.np)/.np >B DHv 2 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np > AHn 1 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 np A/n-> AHn 2 [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np)/.np >B DHv 2 [RIGHT_EXT] np Desig DE 0 s < SP 1 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] np Desig DE 0 s/#(s\.np) >T->B PE 2 [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] np/.np Desig DE 0 s\.np)/#(s\.np) < U2P 1 s\.np)/.np >B DHv 2 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 1 [RIGHT_OVER] np Cn/n-< HnC 1 [RIGHT_EXT] np Desig DE 0 s/.np >T->B OE 3 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np Cn/n-< HnC 1 [RIGHT_EXT] np Desig DE 0 s/.np >T->B OE 3 [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] np Cn/n-< HnC 2 [RIGHT_EXT] np Desig DE 0 s/.np >T->B OE 3 [OT] 1,0
[LEFT_EXT]  [LEFT_OVER] np Cn/n-< HnC 2 [RIGHT_OVER] np Cn/n-< HnC 1 [RIGHT_EXT] np Desig DE 0 s/.np >T->B OE 3 [OT] 4,2
[LEFT_EXT] np Desig DE 0 np > AHn 1 [LEFT_OVER] np Cn/n-< HnC 1 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] np Desig DE 0 s < SP 1 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 2 np Cn/n-< HnC 1 np Cn/n-< HnC 2 [LEFT_OVER] s/.np >T->B OE 3 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT] s\.np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] np Cn/n-< HnC 3 [RIGHT_OVER] np Cn/n-< HnC 1 [RIGHT_EXT] np Desig DE 0 s/.np >T->B OE 3 [OT] 5,0
[LEFT_EXT]  [LEFT_OVER] np Cn/n-< HnC 3 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] np Desig DE 0 s < SP 1 [OT] 2,0
